ano,mes,periodo,uf,estado,regiao,latitude,longitude,focos_queimada,area_desmatada_km2,precipitacao_mm,temperatura_media_c,indice_vegetacao_ndvi,risco_ambiental_score,nivel_risco,fonte_referencia
2026,4,2026-04,MG,Minas Gerais,Sudeste,-17.9053922661052,-44.586949676080664,172,12.9,151.6,24.4,0.548,17.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,PA,Pará,Norte,-3.4660147266740475,-52.59577121360807,704,128.66,250.2,27.8,0.683,41.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,PB,Paraíba,Nordeste,-6.654056011764079,-35.72708816964575,257,32.28,98.7,30.8,0.525,31.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,PR,Paraná,Sul,-24.750238839398303,-51.42386231174367,84,10.2,145.0,20.2,0.57,10.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,PE,Pernambuco,Nordeste,-7.655328736285216,-35.06529237238325,302,33.15,78.8,28.5,0.414,30.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,PI,Piauí,Nordeste,-7.564457107299879,-42.5199254619895,269,25.64,132.5,28.0,0.456,26.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,RJ,Rio de Janeiro,Sudeste,-22.14225866962014,-41.93612088547296,213,24.28,126.1,24.1,0.536,20.1,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,RN,Rio Grande do Norte,Nordeste,-6.104851420544214,-36.327194527209535,217,38.77,89.5,29.6,0.474,30.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,RS,Rio Grande do Sul,Sul,-29.88321935615121,-53.35163868114461,111,12.0,141.9,20.6,0.494,11.8,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,RO,Rondônia,Norte,-11.226840624882223,-63.48436765416078,642,103.47,193.4,26.9,0.685,37.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,RR,Roraima,Norte,2.0853474888287633,-61.183887218562546,552,65.54,288.0,29.1,0.687,32.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,SC,Santa Catarina,Sul,-27.196552204239925,-50.498234551557154,120,8.46,170.2,20.7,0.507,10.8,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,SP,São Paulo,Sudeste,-22.70467134293094,-49.2319694214945,228,10.47,130.1,24.6,0.593,19.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,SE,Sergipe,Nordeste,-10.360147860564126,-36.8834243261187,245,31.85,76.7,29.4,0.536,30.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,4,2026-04,TO,Tocantins,Norte,-8.909193024205713,-48.100159196244356,700,78.11,262.9,27.6,0.78,34.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,AC,Acre,Norte,-8.504411454342737,-70.30628699827189,413,69.32,261.4,28.0,0.734,29.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,AL,Alagoas,Nordeste,-9.660055000216227,-36.4012606904524,292,30.07,81.8,29.6,0.51,31.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,AP,Amapá,Norte,1.8418034974176676,-52.05178331336068,614,80.21,182.3,27.3,0.715,35.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,AM,Amazonas,Norte,-3.5377968829317368,-64.9108992195875,696,91.6,201.2,26.9,0.718,37.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,BA,Bahia,Nordeste,-12.9632138236848,-38.69121510652778,256,20.21,103.6,29.1,0.491,28.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,CE,Ceará,Nordeste,-5.110340288007003,-39.112341147925505,289,34.29,59.4,28.5,0.466,30.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,DF,Distrito Federal,Centro-Oeste,-15.56021922300421,-48.22884242337752,461,58.61,117.0,26.9,0.591,32.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,ES,Espírito Santo,Sudeste,-19.28618080666344,-41.110435215707824,197,11.93,103.9,24.6,0.642,19.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,GO,Goiás,Centro-Oeste,-15.573209140873017,-50.048856927257994,367,66.69,143.1,27.8,0.619,31.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,MA,Maranhão,Nordeste,-5.43619142604322,-45.40006447772072,365,26.32,72.5,27.5,0.465,29.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,MT,Mato Grosso,Centro-Oeste,-12.746269125514301,-55.5911101416653,715,75.86,124.5,26.3,0.685,37.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,MS,Mato Grosso do Sul,Centro-Oeste,-20.358928929626842,-54.28111358615876,660,49.11,102.8,26.6,0.606,34.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,MG,Minas Gerais,Sudeste,-18.31692024488886,-44.69806938478279,242,8.21,128.2,24.5,0.518,19.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,PA,Pará,Norte,-4.255746795965824,-53.24228870626814,1060,152.71,212.0,29.2,0.647,52.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,PB,Paraíba,Nordeste,-6.778895840085092,-35.46613036861635,248,32.36,88.3,29.0,0.402,29.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,PR,Paraná,Sul,-24.702972285477266,-51.51811723781043,112,6.33,150.2,20.1,0.558,10.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,PE,Pernambuco,Nordeste,-7.888507519510635,-35.25428609048362,241,31.4,62.8,29.8,0.469,31.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,PI,Piauí,Nordeste,-7.843858339184251,-43.42158715496206,256,26.65,100.3,28.3,0.515,27.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,RJ,Rio de Janeiro,Sudeste,-22.28187655112356,-42.72215859816556,167,13.77,116.3,23.9,0.601,18.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,RN,Rio Grande do Norte,Nordeste,-6.050117414962313,-36.80602428632679,309,37.3,86.4,28.3,0.382,30.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,RS,Rio Grande do Sul,Sul,-29.75560439488109,-53.38036117511576,102,9.4,159.8,20.6,0.577,10.8,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,RO,Rondônia,Norte,-10.56551695643949,-63.4176608949523,734,102.27,187.0,27.4,0.7,39.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,RR,Roraima,Norte,2.028810233989946,-60.73339276734592,491,129.77,223.3,27.0,0.706,37.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,SC,Santa Catarina,Sul,-27.812708236580818,-51.02121139937811,82,12.01,178.0,20.6,0.565,10.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,SP,São Paulo,Sudeste,-22.197435672746685,-48.68726186451097,150,17.02,138.2,24.3,0.442,18.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,SE,Sergipe,Nordeste,-10.70067894875108,-37.6250692359836,291,29.35,88.6,30.1,0.501,31.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,5,2026-05,TO,Tocantins,Norte,-9.075355824895313,-47.574056960839364,641,132.1,204.1,28.1,0.703,42.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,AC,Acre,Norte,-8.723041754401454,-70.40008028226875,1089,161.94,115.5,26.2,0.72,52.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,AL,Alagoas,Nordeste,-8.84106888726157,-36.62919815334474,485,55.65,40.4,29.7,0.408,38.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,AP,Amapá,Norte,1.6560998897770012,-51.58337743873524,1031,175.76,89.4,26.3,0.767,54.0,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,AM,Amazonas,Norte,-4.356119260687785,-65.17948710272331,1269,166.3,95.7,28.8,0.621,60.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,BA,Bahia,Nordeste,-12.541564014169653,-39.04163942328466,449,51.89,58.2,29.4,0.443,36.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,CE,Ceará,Nordeste,-5.4315395048803525,-39.26630318777415,540,61.88,27.5,27.7,0.388,37.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,DF,Distrito Federal,Centro-Oeste,-15.89273785887492,-47.898501924545364,921,109.25,55.5,28.4,0.56,48.9,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,ES,Espírito Santo,Sudeste,-18.314684825723003,-40.70947382142951,380,30.51,89.8,25.1,0.49,26.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,GO,Goiás,Centro-Oeste,-15.551617936398898,-49.929167163728586,963,106.85,91.8,28.9,0.651,49.0,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,MA,Maranhão,Nordeste,-4.955180088854561,-45.780467580865995,584,57.0,78.6,29.3,0.402,38.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,MT,Mato Grosso,Centro-Oeste,-12.613548269565488,-55.05289755034362,1349,160.03,84.5,27.4,0.479,59.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,MS,Mato Grosso do Sul,Centro-Oeste,-20.248556705963352,-54.5289779532083,971,130.07,45.4,27.5,0.525,51.0,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,MG,Minas Gerais,Sudeste,-18.100975138733418,-44.56658164070554,328,33.67,76.8,25.1,0.444,25.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,PA,Pará,Norte,-3.7223171918265443,-52.95186196589962,1612,245.95,76.9,26.5,0.642,71.6,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,PB,Paraíba,Nordeste,-6.651371561954743,-35.80338765566372,518,69.72,62.8,30.2,0.451,40.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,PR,Paraná,Sul,-24.978883097239034,-51.813851739791836,176,13.22,107.2,22.3,0.499,16.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,PE,Pernambuco,Nordeste,-8.240311962811658,-34.909352099414,535,64.95,19.7,29.2,0.414,40.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,PI,Piauí,Nordeste,-7.6327957617919235,-43.174833102382294,509,57.38,43.5,29.7,0.452,38.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,RJ,Rio de Janeiro,Sudeste,-21.886487875776915,-42.627394581805085,330,36.32,63.2,25.4,0.596,27.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,RN,Rio Grande do Norte,Nordeste,-5.8638668294411405,-36.70213477080288,495,42.29,44.2,28.6,0.45,35.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,RS,Rio Grande do Sul,Sul,-30.05526612424906,-53.16663264506652,157,16.79,89.1,22.5,0.524,17.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,RO,Rondônia,Norte,-10.725541865106496,-63.61390950909651,1287,217.21,86.0,28.8,0.687,66.2,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,RR,Roraima,Norte,2.265242174198536,-61.525841199851314,1231,217.63,75.8,27.8,0.692,64.2,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,SC,Santa Catarina,Sul,-26.901136149665437,-50.44327125353975,140,21.34,96.3,19.7,0.496,13.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,SP,São Paulo,Sudeste,-22.49654484227329,-49.072029879209474,308,26.56,64.2,24.8,0.561,24.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,SE,Sergipe,Nordeste,-10.892844544695384,-37.44742306150175,563,57.74,68.4,28.4,0.426,37.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,6,2026-06,TO,Tocantins,Norte,-10.065591955669522,-47.793139989074795,1069,177.88,59.5,28.7,0.718,59.0,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,AC,Acre,Norte,-8.762962736595815,-70.48713220457883,1296,161.24,89.8,30.4,0.606,62.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,AL,Alagoas,Nordeste,-9.922424576330801,-36.763261138075364,578,60.23,39.1,28.1,0.41,38.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,AP,Amapá,Norte,1.3511093029293604,-51.74606995191132,1103,149.92,161.8,27.7,0.609,52.2,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,AM,Amazonas,Norte,-3.609964996538261,-65.36080871961107,1077,198.72,74.3,29.5,0.708,62.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,BA,Bahia,Nordeste,-13.171350625932934,-38.63012207439506,451,54.83,46.4,28.7,0.432,36.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,CE,Ceará,Nordeste,-5.169544231862665,-39.89265025019132,424,64.01,51.5,28.3,0.533,35.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,DF,Distrito Federal,Centro-Oeste,-15.921615401577384,-47.66542049192395,1046,125.26,78.8,27.2,0.584,50.3,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,ES,Espírito Santo,Sudeste,-19.34678646845749,-40.76518214756103,285,31.62,98.3,24.3,0.466,23.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,GO,Goiás,Centro-Oeste,-15.964935695202366,-49.50200548495723,806,119.64,72.8,27.5,0.551,46.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,MA,Maranhão,Nordeste,-5.639850308709212,-45.40537317453989,592,63.76,42.5,29.4,0.507,40.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,MT,Mato Grosso,Centro-Oeste,-12.51163875723771,-55.554356159465776,1343,149.57,70.1,26.3,0.462,56.7,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,MS,Mato Grosso do Sul,Centro-Oeste,-20.02315967469951,-55.01458962070099,990,119.95,47.0,27.5,0.491,50.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,MG,Minas Gerais,Sudeste,-17.801379459231956,-44.36969929291286,301,26.17,74.3,24.6,0.47,23.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,PA,Pará,Norte,-3.5707478646411195,-52.50796795843189,1699,234.47,60.7,28.2,0.661,74.6,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,PB,Paraíba,Nordeste,-7.352632084576869,-35.442196534223925,527,48.02,76.3,28.8,0.467,35.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,PR,Paraná,Sul,-25.3213891089271,-51.78957210571448,165,19.54,67.8,21.1,0.567,16.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,PE,Pernambuco,Nordeste,-7.600214041835295,-35.68152758343784,538,70.94,44.7,29.4,0.423,40.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,PI,Piauí,Nordeste,-7.8096929282097705,-42.76716793151391,522,48.0,7.7,29.1,0.437,38.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,RJ,Rio de Janeiro,Sudeste,-22.333381786269467,-42.8036814689554,433,32.24,73.1,24.4,0.515,26.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,RN,Rio Grande do Norte,Nordeste,-4.86394035245822,-36.6707315833239,599,65.27,49.0,27.1,0.409,37.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,RS,Rio Grande do Sul,Sul,-29.930542876986866,-53.78516460098824,204,21.5,82.5,20.4,0.395,15.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,RO,Rondônia,Norte,-11.220187765573344,-62.92108116793353,1386,186.62,104.0,28.1,0.694,63.0,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,RR,Roraima,Norte,2.466746341289778,-61.41275709285755,1100,146.51,110.0,28.1,0.688,53.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,SC,Santa Catarina,Sul,-28.116636142712913,-50.44445573173072,184,16.46,97.9,21.2,0.506,15.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,SP,São Paulo,Sudeste,-22.933381653945233,-48.53765106648303,243,25.1,69.9,23.9,0.417,22.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,SE,Sergipe,Nordeste,-10.484902870701529,-37.61457116857486,493,76.05,31.3,28.2,0.398,38.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,7,2026-07,TO,Tocantins,Norte,-9.641324156816271,-48.36534310933762,1280,168.59,61.6,26.7,0.557,58.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,AC,Acre,Norte,-8.968346787819268,-70.75993748787097,1554,183.9,160.8,28.7,0.58,64.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,AL,Alagoas,Nordeste,-9.497087121981043,-36.6538709494333,773,53.72,36.7,29.5,0.394,42.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,AP,Amapá,Norte,1.1239071529549811,-51.65754798523492,1706,202.24,76.9,27.7,0.7,70.1,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,AM,Amazonas,Norte,-2.8847069335658655,-65.35808296622427,1700,218.79,139.7,27.8,0.598,70.1,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,BA,Bahia,Nordeste,-13.449677449864566,-39.042100377284214,669,37.1,41.4,29.6,0.468,39.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,CE,Ceará,Nordeste,-4.817868131323874,-39.554577126531164,823,64.22,22.3,30.7,0.431,46.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,DF,Distrito Federal,Centro-Oeste,-15.891646726242843,-48.87482985795397,1296,118.24,94.3,27.7,0.538,53.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,ES,Espírito Santo,Sudeste,-19.047880357150174,-40.42222349503234,579,29.98,73.0,25.7,0.568,30.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,GO,Goiás,Centro-Oeste,-15.541700718315177,-49.803545160068055,1464,132.76,26.2,28.9,0.499,61.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,MA,Maranhão,Nordeste,-5.361670463924055,-45.02665353314301,960,67.8,19.5,29.1,0.466,47.0,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,MT,Mato Grosso,Centro-Oeste,-12.054295340031956,-55.26538864226786,2071,149.9,51.2,28.5,0.432,72.2,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,MS,Mato Grosso do Sul,Centro-Oeste,-20.24000937178368,-54.53961151935945,1613,100.01,98.5,30.2,0.486,60.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,MG,Minas Gerais,Sudeste,-18.68336719237622,-44.90316465125738,431,31.57,79.8,25.3,0.563,27.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,PA,Pará,Norte,-3.4896513251730945,-52.52309775237329,2567,253.51,86.9,29.6,0.708,92.0,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,PB,Paraíba,Nordeste,-7.047789218518707,-36.03142881134906,830,55.27,78.9,29.1,0.545,41.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,PR,Paraná,Sul,-25.097284295684485,-51.20850031781576,311,18.9,98.7,23.0,0.548,20.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,PE,Pernambuco,Nordeste,-7.701341626987514,-34.851919428238816,802,62.24,13.2,30.2,0.394,45.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,PI,Piauí,Nordeste,-7.572480271308124,-42.17335875099922,813,61.01,31.3,31.1,0.539,46.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,RJ,Rio de Janeiro,Sudeste,-22.06178113337103,-42.5527636812743,513,30.35,63.3,26.1,0.477,30.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,RN,Rio Grande do Norte,Nordeste,-6.2360913277239325,-36.42621735225386,757,61.21,60.3,29.9,0.492,43.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,RS,Rio Grande do Sul,Sul,-30.244952608748918,-53.206995929784014,270,16.44,60.7,21.2,0.499,18.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,RO,Rondônia,Norte,-10.673712222570751,-63.27013635355903,2089,180.27,157.4,28.3,0.676,72.4,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,RR,Roraima,Norte,1.9384309206824728,-60.99262610193055,1908,187.25,81.4,30.7,0.69,75.8,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,SC,Santa Catarina,Sul,-27.409197520795637,-50.57496942254664,293,19.44,140.7,21.8,0.512,17.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,SP,São Paulo,Sudeste,-22.01412510635475,-49.10176210224329,389,20.27,50.3,24.5,0.476,25.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
